,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
415,-4,35.55790003,-0.887124525,-0.808504204,0.031201895,-0.170206179,-0.043863777,-2.715898526,-1.695628729,-0.887124525
416,-4.4,35.89487625,-0.759234889,-0.821167596,0.040546176,-0.18357135,-0.040886489,-2.659905559,-1.580402484,-0.759234889
417,-4,32.9014019,-0.778729949,-1.591981004,0.042394307,-0.137921637,-0.096051415,-0.933145558,-2.370710953,-0.778729949
418,-3.9,34.57855273,-0.912396672,-0.170067397,0.054760725,-0.173577992,0.032894089,-6.863770731,-1.082464068,-0.912396672
419,-3.9,36.9564917,-1.005153471,-1.37009861,0.037031235,-0.182599449,0.063718972,-4.989184164,-2.375252081,-1.005153471
420,-3.7,31.70887929,-0.936972512,-0.326231226,0.061111148,-0.151338074,-0.048127513,-3.178572761,-1.263203738,-0.936972512
421,-5.5,39.63422323,-0.980567179,-1.043046241,0.050171022,-0.212178404,0.181049068,-9.321830303,-2.02361342,-0.980567179
422,-4.2,38.27423674,-0.94445619,-0.401873765,0.070573526,-0.22073524,0.001284146,-5.120928792,-1.346329955,-0.94445619
423,-5,34.73695008,-0.832056206,-0.321312833,0.017414234,-0.150394548,-0.065953045,-3.35200851,-1.153369039,-0.832056206
424,-3.7,35.12332239,-0.747270919,0.210086352,0.082848952,-0.220694032,-0.045966509,-2.324113859,-0.537184567,-0.747270919
425,-4.8,36.3411621,-0.902388085,-0.161637121,0.00240945,-0.162642982,0.016356903,-5.437883104,-1.064025206,-0.902388085
426,-3.9,37.98241271,-0.82854436,-1.209985479,0.051005835,-0.207779265,0.027667286,-3.822384105,-2.038529839,-0.82854436
427,-3.8,38.394811,-0.890248663,-0.514985267,0.035273515,-0.213106783,0.019176397,-4.332408771,-1.40523393,-0.890248663
428,-4.4,35.58856013,-0.969024904,0.258766495,0.08545195,-0.210885451,0.177973684,-9.896631346,-0.710258409,-0.969024904
429,-4.9,32.75625118,-0.830014377,-0.365281858,0.061594083,-0.154950764,0.055027587,-5.646657952,-1.195296235,-0.830014377
430,-5.2,33.12932758,-0.575636357,-0.691500056,0.066274016,-0.168941185,-0.129762938,-0.148086662,-1.267136413,-0.575636357
431,-3.9,33.81009076,-1.06782179,0.020190373,0.057685623,-0.170478897,0.147440562,-8.698968795,-1.047631417,-1.06782179
432,-3.7,38.27853608,-0.842111192,-0.35865609,0.030391346,-0.218615339,-0.029195117,-3.628511984,-1.200767283,-0.842111192
433,-3.8,34.11143341,-0.785021932,-0.216132306,0.034047234,-0.17104507,-0.073021532,-1.41130035,-1.001154238,-0.785021932
434,-3.4,37.81901818,-0.892033016,-1.089736189,0.038692237,-0.198389645,0.032800896,-5.082749508,-1.981769205,-0.892033016
435,-4.3,35.75411174,-1.094752836,-1.097868968,0.060653796,-0.167602704,0.10671174,-8.160083179,-2.192621804,-1.094752836
436,-4.4,40.5605148,-1.0574778,-0.995684138,-0.020958982,-0.184532927,0.150199581,-8.460504609,-2.053161938,-1.0574778
437,-3.8,34.23504166,-1.101758934,-0.370415399,0.018180034,-0.151025653,0.034338711,-6.049245988,-1.472174333,-1.101758934
438,-4,38.18758028,-0.903016179,-1.524091578,0.028897986,-0.191988391,0.006855494,-3.894780903,-2.427107756,-0.903016179
439,-4.5,39.13497993,-0.686164212,-1.052731225,0.065325025,-0.230514346,-0.056366392,-1.953689684,-1.738895437,-0.686164212
440,-4.8,33.41970721,-1.13729409,-0.56472126,0.056561265,-0.134909703,0.058771475,-6.941037006,-1.70201535,-1.13729409
441,-3.7,35.69900256,-1.190398873,-0.460481143,0.062841299,-0.185728216,0.074351041,-6.781098203,-1.650880016,-1.190398873
442,-3.9,36.08695154,-1.044856582,-0.77250288,0.051796461,-0.184287484,0.001201679,-4.235134579,-1.817359462,-1.044856582
443,-3.5,39.71320343,-1.08248772,-0.895446549,0.037157187,-0.217845936,0.083455216,-6.12648033,-1.977934269,-1.08248772
444,-4.4,35.59030692,-0.998139982,-1.20354699,0.078274965,-0.180727543,0.096544964,-7.401672053,-2.201686972,-0.998139982
445,-4,38.08553824,-0.85595958,-0.260257538,0.019523596,-0.197960404,0.001206143,-4.663090704,-1.116217118,-0.85595958
446,-4.5,36.68875626,-0.868753444,-0.559672228,0.047516552,-0.198464749,0.072337759,-6.840709431,-1.428425672,-0.868753444
447,-4,37.04383432,-0.929675335,-0.004368634,0.020300823,-0.1936197,-0.006624929,-3.620649124,-0.934043968,-0.929675335
448,-3.8,34.42089805,-0.885934987,-1.463648538,0.049561413,-0.162866724,-0.0523236,-2.035198443,-2.349583525,-0.885934987
449,-4.9,40.53389096,-0.912662411,-1.148577578,0.006264534,-0.203433434,0.016858027,-4.408336717,-2.061239989,-0.912662411
450,-3.1,39.36613561,-1.137292219,-1.036555655,-0.003241244,-0.200002524,0.063150276,-6.11782987,-2.173847875,-1.137292219
451,-5,33.71715542,-0.964905205,-0.752826045,0.034979903,-0.137292262,-0.030598266,-3.863270292,-1.71773125,-0.964905205
452,-5,29.88785465,-0.856537287,1.362602896,0.046632179,-0.14203361,-0.094849378,-2.233005243,0.50606561,-0.856537287
453,-4,34.76542207,-0.82619545,-0.306721338,0.031025337,-0.164853917,-0.044175347,-3.685725367,-1.132916789,-0.82619545
454,-3.9,33.10091581,-0.824676733,-0.867406949,0.064805316,-0.170070965,-0.032132765,-2.607573544,-1.692083682,-0.824676733
455,-3.7,32.4095205,-1.299003705,0.071562493,0.063048668,-0.153817141,-0.028738515,-3.466819783,-1.227441212,-1.299003705
456,-3.9,39.40609824,-0.928842761,-1.0986855,0.01363206,-0.194530302,0.081431747,-7.298986843,-2.027528262,-0.928842761
457,-5.1,40.32846603,-1.08309314,-0.877195376,0.03591336,-0.207980388,0.122068768,-7.884608851,-1.960288516,-1.08309314
458,-3.4,35.8978047,-1.029728368,-0.326042799,0.032441961,-0.1899512,-0.031104274,-2.906370479,-1.355771166,-1.029728368
459,-4,36.40407583,-0.698468998,-1.593555325,0.042921873,-0.183994003,-0.058768439,-1.834796679,-2.292024323,-0.698468998
460,-3.8,29.83325194,-0.760591939,-0.29349688,0.067634621,-0.140506451,-0.016283537,-3.070144605,-1.054088819,-0.760591939
461,-3.9,31.72796428,-0.990103216,-0.105548846,0.069441399,-0.146107392,0.010622166,-6.01470916,-1.095652063,-0.990103216
462,-4.7,36.90904786,-1.073520702,0.714627962,0.044807512,-0.202429546,0.14292541,-8.986491429,-0.35889274,-1.073520702
463,-4.8,45.22274607,-0.756478318,-1.196533337,0.021492392,-0.267128642,0.047826641,-5.323068624,-1.953011655,-0.756478318
464,-3.8,38.13363285,-1.088269262,-0.788068321,0.049287972,-0.208120562,0.162158599,-8.099683661,-1.876337583,-1.088269262
465,-4.1,37.75385933,-0.844271015,-0.649409957,0.028091976,-0.19784275,-0.061534838,-2.676558036,-1.493680972,-0.844271015
466,-5,38.22983828,-0.942121782,-0.793997575,0.025778371,-0.186187389,0.089488723,-7.305307161,-1.736119357,-0.942121782
467,-3.9,35.53482311,-0.94571394,-0.216680744,0.063476107,-0.200927053,0.000401698,-3.881066363,-1.162394684,-0.94571394
468,-4.9,38.57303192,-0.749846614,-1.075014143,0.026837383,-0.201726004,0.013161931,-4.281690682,-1.824860757,-0.749846614
469,-3.8,36.21801089,-0.973335986,-0.406371625,0.04847906,-0.196567805,0.00858529,-4.218122731,-1.379707612,-0.973335986
470,-3.8,40.05063243,-1.054883056,-1.003437787,0.005123722,-0.201860134,0.066539715,-5.989758253,-2.058320843,-1.054883056
471,-3.5,36.43681517,-0.793913265,0.049699459,0.045174214,-0.206123318,0.02460544,-4.907053749,-0.744213805,-0.793913265
472,-3.7,35.76380874,-0.865308658,-1.455807951,0.036384717,-0.167479391,0.003121029,-3.59363631,-2.321116609,-0.865308658
473,-3.4,34.40434747,-1.046546923,-0.193892746,0.057844265,-0.183825059,-0.012302444,-3.93721604,-1.240439669,-1.046546923
474,-3.3,33.75887608,-0.974373483,-1.168583307,0.042941633,-0.154903495,-0.06120222,-2.390129589,-2.142956791,-0.974373483
475,-3.9,35.94061181,-0.797931905,-1.409421641,0.009165924,-0.156901596,-0.028472413,-2.759450373,-2.207353546,-0.797931905
476,-3.8,39.71805264,-1.003348956,-1.793742037,0.016410982,-0.190315297,-0.025075895,-3.753442104,-2.797090992,-1.003348956
477,-4,36.22448348,-1.044599329,-1.23851391,0.04696417,-0.173711368,0.041846948,-5.102414842,-2.283113239,-1.044599329
478,-3.8,36.29838005,-0.866995123,0.02504848,0.025283467,-0.192231442,0.074368361,-6.742463524,-0.841946643,-0.866995123
479,-3.9,33.44953326,-0.88582919,-0.631349631,0.06721237,-0.16979943,-0.032757062,-3.479313442,-1.517178821,-0.88582919
480,-3.8,34.51727702,-0.80402938,-0.992277398,0.076986096,-0.184818023,0.002283175,-4.316897547,-1.796306778,-0.80402938
481,-4.5,35.19527851,-0.679451266,-0.332367548,0.02419152,-0.177110268,-0.057170089,-2.405806353,-1.011818814,-0.679451266
482,-4.9,40.39335304,-0.969959894,-0.439383246,-0.001059127,-0.200842665,0.02349672,-6.020730928,-1.40934314,-0.969959894
483,-3.7,35.27474197,-0.950461528,-0.431269981,0.02516679,-0.169133717,0.028436697,-6.24034943,-1.381731508,-0.950461528
484,-4.8,38.1773629,-1.073920965,0.034196927,0.039569633,-0.199559235,0.177069844,-9.857844575,-1.039724038,-1.073920965
485,-4.9,38.61690601,-0.626182799,-1.292512226,0.052856896,-0.217571492,-0.080634371,-1.478994578,-1.918695025,-0.626182799
486,-3.8,36.17155558,-0.954251419,0.459087252,0.016291728,-0.192023856,0.150057215,-9.169705059,-0.495164167,-0.954251419
487,-4.8,40.69519532,-0.986239231,-0.578914019,0.025496987,-0.221532696,0.12764593,-7.855192121,-1.56515325,-0.986239231
488,-5.9,36.47942868,-1.007892168,-0.916666185,0.065356031,-0.17007028,0.0739751,-7.6167893,-1.924558353,-1.007892168
489,-3.3,36.81670746,-1.249264455,-0.922691388,0.052803386,-0.187174518,0.124839119,-8.180327492,-2.171955843,-1.249264455
490,-3.8,41.30794043,-1.19363628,-1.472752797,0.025970629,-0.206239516,0.104285761,-7.6374083,-2.666389076,-1.19363628
491,-3.3,40.01735846,-1.077316101,-0.745946794,0.048699637,-0.234554151,0.017386915,-4.134559309,-1.823262894,-1.077316101
492,-3.8,31.86067058,-0.967938279,-0.397440839,0.04009122,-0.134915319,-0.040345482,-4.047346517,-1.365379118,-0.967938279
493,-5,39.34063613,-0.901618598,-0.942374415,0.030392028,-0.197315068,0.11143744,-8.177942892,-1.843993013,-0.901618598
494,-3.8,33.98913015,-1.303208503,0.102237474,0.044896592,-0.161414563,0.120352649,-7.380904835,-1.200971028,-1.303208503
495,-4.4,35.61405141,-1.045757664,0.294614005,0.039461872,-0.182461452,0.165565092,-9.281114256,-0.751143658,-1.045757664
496,-3.8,37.74255698,-0.922407605,-0.566065773,0.033122535,-0.204296437,0.016636664,-3.50770548,-1.488473379,-0.922407605
497,-5,34.60092775,-1.236292564,0.325318357,0.08612192,-0.178889521,0.146146393,-9.283647481,-0.910974207,-1.236292564
498,-3.1,34.39432401,-1.233689348,-0.188529375,0.052019783,-0.173371024,-0.016206775,-4.115793051,-1.422218722,-1.233689348
499,-2,33.40985387,-1.116405576,-0.788018205,0.037390333,-0.163832268,-0.087996574,-0.450439619,-1.904423781,-1.116405576
500,-4.4,36.82117011,-0.92336696,0.287373167,0.055839736,-0.213697267,0.059595974,-6.565388051,-0.635993793,-0.92336696
501,-4.5,37.93383094,-0.871169066,-0.675643002,0.065226941,-0.218685154,0.031020662,-5.262844748,-1.546812068,-0.871169066
502,-4.4,36.0143368,-0.955150055,-0.191307159,0.030435704,-0.177232075,-0.054224102,-2.939041318,-1.146457214,-0.955150055
503,-3.8,34.52576418,-0.639657529,-1.093991748,0.045501637,-0.169986071,-0.076102655,-1.754138756,-1.733649277,-0.639657529
504,-3.3,38.37262934,-0.590584935,-1.098523128,0.071533042,-0.243715704,-0.0974621,-0.554128133,-1.689108063,-0.590584935
505,-4,34.1894279,-0.809173213,-1.166782743,0.012201275,-0.145094244,-0.036210114,-2.474151643,-1.975955956,-0.809173213
506,-3.9,40.11249214,-1.213730011,-0.111253615,0.031495814,-0.226407707,0.151647783,-8.826878546,-1.324983625,-1.213730011
507,-3.5,35.74352296,-0.826896311,-0.782151152,0.033481551,-0.170457288,-0.054675671,-3.388311376,-1.609047463,-0.826896311
508,-3.9,34.70416811,-0.862444268,0.005321437,0.040568188,-0.180281085,0.033464414,-5.501352467,-0.857122831,-0.862444268
509,-4.9,31.92966262,-0.934517004,-0.678045771,0.067809848,-0.143715544,0.076389401,-6.06209017,-1.612562776,-0.934517004
510,-4,32.16370232,-1.129668661,-0.233223813,0.062537847,-0.147375126,0.083637596,-7.224168357,-1.362892474,-1.129668661
511,-3.8,40.55419543,-1.355371749,-0.103538039,0.019411249,-0.214254938,0.229714106,-11.434681,-1.458909787,-1.355371749
512,-3.1,36.99814241,-0.91759375,-0.826291324,0.000523716,-0.174137271,-0.135661281,-0.593295009,-1.743885074,-0.91759375
513,-3.8,35.95118149,-1.149955175,-0.17009143,0.040261204,-0.182175017,0.164512418,-8.870267278,-1.320046604,-1.149955175
514,-5,35.5628852,-0.814675396,-0.479616873,0.048047148,-0.179941372,0.080432103,-6.618780778,-1.294292269,-0.814675396
515,-3.9,36.30222045,-1.173077187,-1.170597956,0.068901884,-0.176365811,0.123813815,-8.526072511,-2.343675143,-1.173077187
516,-4,36.27449233,-0.829826879,-1.164971172,0.049975318,-0.183574242,0.002759306,-4.968392836,-1.994798052,-0.829826879
517,-3.1,32.44866738,-0.795894415,-0.770631066,0.070151474,-0.173636295,-0.132558642,0.271345273,-1.566525481,-0.795894415
518,-3.5,37.41564413,-1.28494206,-0.04625182,0.052254809,-0.202820744,0.140498444,-9.485793247,-1.331193879,-1.28494206
519,-3.3,40.88804353,-1.242935853,-1.539625451,0.019563554,-0.20838673,0.072874749,-6.329493825,-2.782561304,-1.242935853
520,-3.1,32.29761252,-0.863439389,-0.838515987,0.072318516,-0.162549506,-0.161987433,0.419788415,-1.701955376,-0.863439389
521,-3.8,35.60654222,-1.005314438,-1.395804221,0.056619505,-0.172649442,0.055321833,-5.859681629,-2.401118658,-1.005314438
522,-3.8,40.38668145,-0.935430781,-1.851802483,0.049291037,-0.219940623,0.103849722,-6.923999752,-2.787233263,-0.935430781
523,-2.2,30.98775203,-0.673255421,0.286893617,0.072795437,-0.186036744,-0.210013369,3.177318363,-0.386361804,-0.673255421
524,-4.4,35.38213631,-0.688548023,-0.139233175,0.040381515,-0.192550522,-0.021186793,-3.672120015,-0.827781199,-0.688548023
525,-3.1,37.99298575,-1.077595571,-1.213706859,0.042951998,-0.195603584,0.007702938,-4.591674305,-2.29130243,-1.077595571
526,-3.9,33.79636264,-0.879685001,0.275179292,0.075700955,-0.192387526,0.022964483,-6.181278851,-0.604505709,-0.879685001
527,-3.8,36.49315981,-0.677788923,-0.180667125,0.054493329,-0.218869239,-0.044086134,-2.287391296,-0.858456047,-0.677788923
528,-5,40.09587693,-1.050345977,-0.390771614,0.059525267,-0.222713067,0.223481336,-11.68944386,-1.441117591,-1.050345977
529,-3.5,28.67437317,-0.942592154,0.620592548,0.073671943,-0.134256468,-0.051455368,-2.801920044,-0.321999606,-0.942592154
530,-4.3,37.54957476,-0.78502477,-0.812310793,0.011150054,-0.189509071,0.017456366,-3.556040215,-1.597335563,-0.78502477
531,-4.9,35.5758223,-1.002597388,-0.489709693,0.013752963,-0.152188796,0.028625686,-5.415514678,-1.492307081,-1.002597388
532,-4,37.90620091,-1.197424917,-1.063443769,0.032071404,-0.181476256,0.087744485,-7.099813959,-2.260868685,-1.197424917
533,-3.9,33.42904863,-0.537687259,0.024127686,0.038183883,-0.182339306,-0.119317391,0.300977203,-0.513559573,-0.537687259
534,-5,37.02765113,-0.595063166,-0.13167176,0.029588552,-0.196690111,-0.107250798,-1.809496553,-0.726734925,-0.595063166
535,-3.8,32.69502003,-0.715041407,-0.778185853,0.056273997,-0.160152303,-0.067610665,-1.821498913,-1.493227261,-0.715041407
536,-3.9,33.22949709,-0.832283784,-0.549647977,0.030737924,-0.149084625,-0.098305049,-1.65255713,-1.381931761,-0.832283784
537,-4,39.23351529,-1.040315045,-0.80206809,0.036545842,-0.21334654,0.123152267,-7.55857153,-1.842383135,-1.040315045
538,-4.8,37.70354472,-0.876303072,-1.033896526,0.026361861,-0.173118874,-0.020050984,-3.958278983,-1.910199598,-0.876303072
539,-4.8,40.83913001,-0.900113498,-1.885839357,0.036119194,-0.209153741,0.07421665,-6.389799532,-2.785952855,-0.900113498
540,-3.4,36.61352027,-1.251864799,-1.259677526,0.03256073,-0.17212178,0.120549494,-7.425366055,-2.511542325,-1.251864799
541,-5,38.04250294,-0.92228974,0.293409569,0.028882474,-0.201200267,0.012622468,-5.31401023,-0.628880171,-0.92228974
542,-4,34.27554181,-0.963524268,-0.37371324,0.022508641,-0.158200697,0.032370587,-4.209803774,-1.337237509,-0.963524268
543,-4,37.16947118,-0.921248472,-0.894606026,0.02535967,-0.182597711,0.006045878,-4.048357744,-1.815854498,-0.921248472
544,-3.8,30.82940825,-1.205912008,0.129773296,0.083708864,-0.143517272,0.060103387,-6.341656908,-1.076138712,-1.205912008
545,-3.9,40.99576507,-0.890810622,-0.231456503,0.020220612,-0.232842524,0.042029655,-6.115354123,-1.122267125,-0.890810622
546,-6,37.61259099,-0.75520058,0.103404381,0.046994015,-0.200644644,-0.033552356,-4.782629742,-0.651796199,-0.75520058
547,-4.4,40.79785755,-1.14712559,-1.368482674,-0.003851274,-0.190494956,0.091425446,-6.762664943,-2.515608264,-1.14712559
548,-4,36.29897292,-1.050316182,-0.384410047,0.03930548,-0.181556161,-0.009371477,-3.966368865,-1.434726229,-1.050316182
549,-3.9,38.197936,-0.829741552,-0.016606343,0.045301163,-0.231117342,0.025106975,-4.195745966,-0.846347894,-0.829741552
550,-3.9,39.45855064,-0.870675867,-1.105383407,0.031582952,-0.215555253,0.006080778,-3.297362175,-1.976059274,-0.870675867
551,-3.9,40.58702143,-1.049755311,-1.203717326,0.018853131,-0.206733615,0.116133096,-7.405447307,-2.253472638,-1.049755311
552,-5,34.38813564,-0.848741495,0.725472841,0.070036308,-0.195795786,0.019336865,-5.494893785,-0.123268654,-0.848741495
553,-3.9,39.37152829,-1.030865364,-0.717634122,0.033384588,-0.21874827,0.044285004,-5.247887056,-1.748499486,-1.030865364
554,-3.9,30.64575063,-0.82264305,-0.419872408,0.086157941,-0.159596454,-0.066443139,-1.421757679,-1.242515458,-0.82264305
555,-5,37.88140101,-0.841862011,-0.551750744,0.02565767,-0.185872503,0.049816095,-6.294482632,-1.393612755,-0.841862011
556,-6,39.23285072,-0.836561053,-0.380005006,0.040654466,-0.216351737,0.060734981,-5.325482452,-1.216566059,-0.836561053
557,-3.8,34.07986023,-0.822029256,-0.671024687,0.070119124,-0.183571434,-0.027951645,-2.840013632,-1.493053943,-0.822029256
558,-3.9,34.08711066,-1.063952107,0.306441945,0.079654295,-0.187260021,0.052458256,-6.391150883,-0.757510162,-1.063952107
559,-3.4,41.85686909,-1.221699853,-0.059330938,0.046895238,-0.259238672,0.145235848,-8.572110903,-1.281030791,-1.221699853
560,-4,39.03603339,-0.869127206,-0.753815202,0.015039757,-0.20307608,-0.008464135,-3.903094925,-1.622942408,-0.869127206
561,-2.1,31.28116784,-0.94456378,-0.08988755,0.068198187,-0.169986058,-0.149854181,1.153730849,-1.034451329,-0.94456378
562,-2.2,34.90851702,-1.097041768,-0.677888744,0.053987407,-0.189409282,-0.106209378,-0.257451115,-1.774930512,-1.097041768
563,-3.9,39.68229316,-0.845031586,-1.073162831,0.024128671,-0.21346437,0.001800122,-3.916843434,-1.918194417,-0.845031586
564,-4.9,39.20214255,-1.028086658,-1.52599292,0.047283216,-0.18851503,0.058574169,-6.715580988,-2.554079578,-1.028086658
565,-5.9,39.80808533,-0.830635841,-1.228086611,0.01258389,-0.182278151,0.008066171,-5.723735504,-2.058722451,-0.830635841
566,-3.8,36.52615881,-1.201950329,-0.507595303,0.050428297,-0.188972178,0.131129865,-8.17595317,-1.709545632,-1.201950329
567,-3.9,34.23291603,-0.710699642,-0.854503472,0.059412543,-0.176351982,-0.078165935,-2.123793443,-1.565203114,-0.710699642
568,-5,38.97224362,-0.977494574,0.163992415,0.035086576,-0.21708349,0.147476396,-8.316382551,-0.813502159,-0.977494574
569,-3.9,35.38841548,-0.699247064,-1.826686488,0.036240977,-0.161624446,-0.160269957,1.251749156,-2.525933552,-0.699247064
570,-5.6,40.75238105,-1.028079537,-1.063263005,0.028352079,-0.198842251,0.078472131,-6.936484972,-2.091342542,-1.028079537
571,-3.9,38.13642916,-0.812502781,-0.678393797,0.037115021,-0.210418199,0.003005145,-4.408685099,-1.490896578,-0.812502781
572,-4.9,40.61490673,-1.016810066,-0.920920412,0.022986804,-0.200112056,0.170818036,-9.876994617,-1.937730478,-1.016810066
573,-5,36.60012594,-1.093223441,0.741361656,0.050984984,-0.196819651,0.138326698,-8.672725086,-0.351861785,-1.093223441
574,-2.1,37.30686881,-0.889992374,-0.500685236,0.040258332,-0.216240601,-0.112824565,0.290913255,-1.39067761,-0.889992374
575,-3.7,36.30394807,-1.113621096,-0.567380311,0.022223917,-0.173233756,0.036524856,-5.172670773,-1.681001407,-1.113621096
576,-3.9,33.94611728,-1.112565934,-0.228874476,0.044616022,-0.159091464,0.092794611,-6.968411209,-1.34144041,-1.112565934
577,-3.3,36.92737155,-1.153595689,-0.54461411,0.055898804,-0.204374051,0.102144389,-6.335522275,-1.698209799,-1.153595689
578,-3.1,33.97248582,-0.542064669,-1.608842019,0.049316448,-0.166443844,-0.162439023,0.692032694,-2.150906688,-0.542064669
579,-4,38.15258549,-0.976653734,-0.865699322,0.039309362,-0.198874591,0.054688961,-6.08487228,-1.842353057,-0.976653734
580,-3.1,32.78456668,-0.945500839,-0.616146202,0.051937468,-0.167642969,-0.100015098,0.00584152,-1.561647041,-0.945500839
581,-5.1,34.95128277,-0.722283756,-0.288467065,0.031246139,-0.17061848,-0.156782261,0.413673021,-1.010750821,-0.722283756
582,-2.7,43.48529475,-0.978289865,-0.927245517,0.016593716,-0.264573848,0.130821752,-7.046040407,-1.905535382,-0.978289865
583,-3.9,38.32041547,-0.823275644,-0.973592992,0.013126096,-0.196625383,-0.001208806,-3.20077181,-1.796868636,-0.823275644
584,-4.9,39.63548664,-0.947159989,-1.437071386,0.02604303,-0.193490636,-0.025134463,-3.520950798,-2.384231375,-0.947159989
585,-3.8,35.1097076,-0.772634605,-0.347393718,0.069500003,-0.202759707,0.000447123,-4.222045296,-1.120028323,-0.772634605
586,-4.2,34.67556568,-0.834761839,-0.594155477,0.038490274,-0.170429971,0.068360723,-6.536459277,-1.428917316,-0.834761839
587,-2.6,35.00571655,-0.990208974,-0.092865085,0.019989384,-0.181979342,-0.067566781,-2.156573801,-1.08307406,-0.990208974
588,-3.9,36.19467476,-1.055032675,-0.008577379,0.055714177,-0.200838574,0.030510044,-4.753548908,-1.063610054,-1.055032675
589,-3.9,39.0758553,-0.974161549,-0.596086566,0.009058551,-0.202430881,0.040422162,-5.387972073,-1.570248114,-0.974161549
590,-3.8,33.80719547,-0.804956214,0.025308192,0.059785996,-0.18281098,0.030005561,-5.186674041,-0.779648022,-0.804956214
591,-3.7,32.7268323,-1.032157712,-0.197561225,0.058974308,-0.158324574,0.042369583,-6.109554128,-1.229718937,-1.032157712
592,-4,39.61323265,-1.056311527,-1.827639133,0.041049702,-0.198805666,0.05841223,-5.530315801,-2.883950659,-1.056311527
593,-3.8,32.56840414,-1.073530165,0.805066464,0.028748221,-0.159705384,0.031763767,-5.548789633,-0.268463701,-1.073530165
594,-4,39.17379669,-0.882691362,-1.18679611,0.004716964,-0.191942592,-0.009597971,-4.018093146,-2.069487471,-0.882691362
595,-2.6,31.19255376,-1.248127015,-0.131273174,0.072211201,-0.151407031,-0.033309719,-3.305397192,-1.379400189,-1.248127015
596,-3.8,29.59661321,-0.832141128,0.161242521,0.085375024,-0.154232975,-0.079783235,-1.674871123,-0.670898608,-0.832141128
597,-3.9,34.78374327,-1.000151996,0.526353594,0.065573923,-0.206274044,0.009627366,-3.798232833,-0.473798403,-1.000151996
598,-3.9,39.7562383,-1.210527779,-0.612242607,0.046019314,-0.220098994,0.153042526,-8.342286898,-1.822770386,-1.210527779
599,-3.9,36.05545604,-1.110010886,-1.421872323,0.003263796,-0.153227082,0.046811226,-4.726346911,-2.531883209,-1.110010886
600,-3.9,33.9959169,-0.846790065,-0.596193944,0.059840842,-0.170760599,-0.001939106,-4.001255238,-1.442984008,-0.846790065
601,-4.9,34.19643191,-0.802388688,-0.47924253,0.050491857,-0.161315987,-0.066468472,-2.990582394,-1.281631218,-0.802388688
602,-4.5,37.80254197,-1.211734918,0.276145077,0.03853454,-0.204968268,0.159831671,-9.239411775,-0.935589841,-1.211734918
603,-5.2,35.40359703,-1.045271129,-0.795806396,0.030316488,-0.151819001,0.116211856,-7.854866945,-1.841077525,-1.045271129
604,-3.5,34.41515726,-1.125361389,0.250198858,0.011381778,-0.162995765,0.093939023,-7.258022221,-0.875162532,-1.125361389
605,-4.9,36.95083438,-1.009515746,-0.466917947,0.023874875,-0.167899562,0.089034306,-8.526954562,-1.476433693,-1.009515746
606,-3.9,34.3605145,-0.932824651,-0.309053555,0.084519033,-0.192937864,-0.06491255,-2.53021899,-1.241878205,-0.932824651
607,-4.5,32.44464361,-0.923495918,-0.14247335,0.037628026,-0.139855305,0.005410157,-5.70838654,-1.065969268,-0.923495918
608,-3.5,37.89219372,-0.838719752,-0.599708388,0.033633538,-0.201537755,0.034316055,-5.935213964,-1.438428139,-0.838719752
609,-5.2,33.20685331,-1.032830848,0.121110442,0.065764467,-0.158075759,0.126205742,-8.302769309,-0.911720406,-1.032830848
610,-3.4,32.50201766,-0.766212687,-0.910165707,0.057388686,-0.161729853,-0.087184257,-1.418978563,-1.676378395,-0.766212687
611,-3.4,35.32876047,-1.149048986,-0.056143908,0.047030336,-0.183304856,0.105247177,-7.847635927,-1.205192894,-1.149048986
612,-3.8,35.0241128,-1.008669938,0.271762047,0.048765427,-0.193090217,0.080340846,-7.638120231,-0.736907891,-1.008669938
613,-3,37.55206074,-0.915678778,-0.916325121,-0.001789935,-0.183841272,-0.098567807,-1.568826898,-1.832003899,-0.915678778
614,-4.8,34.446398,-0.755271109,-0.721833617,0.023449164,-0.150359264,-0.071045163,-2.624258638,-1.477104726,-0.755271109
615,-3.8,38.51559922,-0.954356434,-0.839188096,0.028044123,-0.202004822,0.032067806,-4.957648784,-1.793544529,-0.954356434
616,-3.8,38.32962258,-0.84596714,-1.436105444,0.021492412,-0.19324149,-0.107026003,-0.368172489,-2.282072584,-0.84596714
617,-5,35.86488396,-0.772853854,-0.045875078,0.04398318,-0.193222766,0.07654686,-6.035755686,-0.818728932,-0.772853854
618,-4.9,37.83004423,-0.89818517,-0.337562335,0.023399692,-0.194760814,0.096675585,-6.758874154,-1.235747506,-0.89818517
619,-3.9,33.91063933,-0.751375387,-0.31809612,0.019813581,-0.157717621,-0.11787233,-0.389415848,-1.069471507,-0.751375387
620,-3.1,33.31884233,-1.126375125,-0.147936844,0.061636922,-0.173262518,-0.007604827,-4.860990289,-1.274311969,-1.126375125
621,-4.9,36.3480976,-0.945700899,-0.852274013,0.052053717,-0.179504461,0.0926118,-6.920195256,-1.797974911,-0.945700899
622,-3.9,38.24481771,-1.266562178,-0.982516782,0.044879872,-0.186715171,0.04223797,-5.574896573,-2.24907896,-1.266562178
623,-3.9,33.09919038,-0.725011783,-0.148289197,0.059496373,-0.181652285,-0.055982546,-1.601459261,-0.87330098,-0.725011783
